Day	Month	Year	MinTemp	MaxTemp	Precipitation	ReferenceET
26	12	2023	19.5	32.0	6.0	5.8
27	12	2023	9.6	21.3	2.5	4.9
28	12	2023	10.5	18.9	8.2	5.7
29	12	2023	16.7	29.9	8.1	4.2
30	12	2023	13.8	25.7	4.3	3.2
31	12	2023	10.7	30.6	8.3	6.0
1	1	2024	11.6	21.4	6.4	5.8
2	1	2024	14.9	36.7	2.3	4.5
3	1	2024	7.6	31.8	6.9	4.2
4	1	2024	17.1	39.0	0.9	5.7
5	1	2024	16.8	25.4	8.9	5.3
6	1	2024	6.1	13.2	5.9	5.9
7	1	2024	12.8	19.8	5.3	4.1
8	1	2024	12.4	35.9	5.5	4.0
9	1	2024	16.4	34.0	4.2	3.5
10	1	2024	18.3	34.0	2.7	3.8
11	1	2024	6.6	12.1	8.3	5.5
12	1	2024	15.7	30.8	4.8	3.5
13	1	2024	10.4	31.2	4.8	5.2
14	1	2024	13.2	26.5	5.6	5.2
15	1	2024	19.5	25.7	3.2	5.3
16	1	2024	7.6	25.9	9.9	3.1
17	1	2024	8.8	16.7	8.0	6.0
18	1	2024	15.3	34.8	4.1	3.2
19	1	2024	5.4	20.4	4.6	4.5
20	1	2024	11.7	19.8	6.0	4.0
21	1	2024	17.4	31.0	9.7	4.6
22	1	2024	5.4	12.5	2.8	3.3
23	1	2024	11.2	35.1	5.2	4.5
24	1	2024	19.0	27.1	2.2	3.6
25	1	2024	18.9	35.5	7.8	5.1
26	1	2024	10.5	25.8	7.7	5.5
27	1	2024	14.1	36.5	8.1	4.1
28	1	2024	11.5	24.0	4.9	5.2
29	1	2024	6.8	21.1	0.9	5.7
30	1	2024	6.3	21.9	0.5	3.2
31	1	2024	19.5	26.6	10.0	4.1
1	2	2024	5.3	23.3	2.0	4.9
2	2	2024	18.3	34.6	2.8	4.4
3	2	2024	12.4	34.5	4.6	5.7
4	2	2024	5.6	39.1	9.8	3.9
5	2	2024	14.7	23.9	1.9	4.6
6	2	2024	7.7	30.9	0.5	3.2
7	2	2024	12.0	29.1	8.7	5.1
8	2	2024	13.0	33.7	5.1	3.6
9	2	2024	17.2	38.6	4.5	5.0
10	2	2024	19.0	32.7	2.8	5.6
11	2	2024	9.5	39.2	7.5	5.5
12	2	2024	15.6	21.9	7.8	3.5
13	2	2024	19.8	33.1	0.1	3.5
14	2	2024	13.2	26.8	2.0	3.5
15	2	2024	7.1	28.3	2.9	3.2
16	2	2024	11.6	24.8	0.7	4.0
17	2	2024	15.4	23.3	2.0	4.8
18	2	2024	7.5	19.4	1.3	5.4
19	2	2024	13.8	25.5	6.2	5.5
20	2	2024	7.5	35.3	4.4	4.1
21	2	2024	7.8	15.1	5.7	3.3
22	2	2024	6.8	14.4	1.6	5.5
23	2	2024	8.9	35.7	6.0	5.2
24	2	2024	9.9	31.9	2.2	4.4
25	2	2024	17.8	35.9	9.2	4.8
26	2	2024	16.6	38.0	1.0	4.0
27	2	2024	13.9	29.1	5.6	3.1
28	2	2024	17.4	24.9	1.2	4.9
29	2	2024	14.1	28.9	1.0	4.2
1	3	2024	17.4	33.6	5.7	3.8
2	3	2024	13.8	39.2	5.9	5.3
3	3	2024	9.8	34.5	2.4	3.4
4	3	2024	16.1	38.6	9.0	4.9
5	3	2024	14.4	28.9	8.6	5.6
6	3	2024	15.6	36.1	6.9	4.1
7	3	2024	16.4	29.0	0.6	5.2
8	3	2024	15.3	39.0	0.6	3.9
9	3	2024	16.9	23.0	7.5	3.0
10	3	2024	8.9	18.6	4.3	5.7
11	3	2024	14.1	37.4	9.8	5.5
12	3	2024	16.7	22.0	1.0	3.8
13	3	2024	7.2	12.9	3.9	5.4
14	3	2024	9.9	29.9	1.7	3.0
15	3	2024	18.3	28.2	8.9	3.8
16	3	2024	8.7	36.2	1.6	4.6
17	3	2024	15.5	30.4	2.2	3.8
18	3	2024	13.8	27.5	2.9	5.6
19	3	2024	13.2	27.6	4.9	4.5
20	3	2024	16.8	22.9	2.3	3.6
21	3	2024	9.1	21.0	7.4	4.5
22	3	2024	13.9	34.9	8.0	3.6
23	3	2024	8.3	28.3	4.6	3.4
24	3	2024	15.7	28.3	9.6	5.0
25	3	2024	10.4	32.1	7.1	5.1
26	3	2024	13.7	29.2	7.4	5.4
27	3	2024	12.0	29.5	8.6	4.0
28	3	2024	7.1	29.8	6.8	3.0
29	3	2024	10.8	26.5	8.8	4.6
30	3	2024	14.9	20.3	8.6	3.7
31	3	2024	11.2	34.1	8.0	3.1
1	4	2024	14.6	23.4	5.6	4.3
2	4	2024	5.9	17.2	8.9	5.1
3	4	2024	17.9	36.4	1.9	4.0
4	4	2024	8.8	34.3	7.9	4.0
5	4	2024	8.7	30.8	9.6	3.8
6	4	2024	15.3	29.9	9.7	5.2
7	4	2024	6.3	25.6	6.4	3.1
8	4	2024	17.4	23.2	3.0	4.8
9	4	2024	13.2	24.8	5.3	5.6
10	4	2024	19.4	29.0	3.9	3.3
11	4	2024	6.3	16.2	3.7	4.8
12	4	2024	7.8	26.7	7.3	4.8
13	4	2024	10.7	29.7	6.1	4.0
14	4	2024	10.7	29.2	7.0	5.5
15	4	2024	8.2	38.5	0.1	5.6
16	4	2024	8.5	20.4	3.3	4.2
17	4	2024	5.2	11.3	5.9	3.6
18	4	2024	18.9	28.0	5.2	4.6
19	4	2024	15.1	38.8	3.2	4.9
20	4	2024	14.8	25.5	3.2	5.1
21	4	2024	13.7	23.4	4.8	5.7
22	4	2024	8.4	32.9	0.9	5.7
23	4	2024	5.6	14.9	2.7	3.6
24	4	2024	16.1	27.2	5.1	4.8
25	4	2024	6.9	26.6	6.7	5.0
26	4	2024	13.8	34.8	7.2	5.6
27	4	2024	11.7	26.4	0.7	4.9
28	4	2024	13.3	25.2	3.3	3.6
29	4	2024	14.0	35.8	2.7	4.0
30	4	2024	18.3	34.5	2.1	5.3
1	5	2024	8.7	32.8	9.9	5.2
2	5	2024	18.6	35.2	7.8	5.3
3	5	2024	8.6	24.3	2.5	3.3
4	5	2024	6.7	22.1	0.1	5.1
5	5	2024	15.5	23.3	0.1	4.7
6	5	2024	17.0	22.2	8.4	3.9
7	5	2024	8.7	24.4	9.7	5.2
8	5	2024	6.8	34.8	1.0	4.3
9	5	2024	18.3	38.7	8.5	6.0
10	5	2024	8.6	22.1	0.2	3.2
11	5	2024	14.1	31.9	0.8	4.6
12	5	2024	18.1	25.9	9.5	4.9
13	5	2024	19.7	24.8	2.3	5.4
14	5	2024	15.1	25.3	7.0	4.8
15	5	2024	17.4	29.7	5.6	5.6
16	5	2024	12.5	35.1	1.5	3.7
17	5	2024	10.7	18.4	8.2	5.3
18	5	2024	12.0	19.4	7.8	5.5
19	5	2024	6.9	29.4	3.8	3.6
20	5	2024	9.8	37.7	5.0	3.8
21	5	2024	6.3	11.9	1.4	3.6
22	5	2024	9.1	35.1	5.5	3.7
23	5	2024	12.9	35.9	2.3	5.0
24	5	2024	20.0	32.9	3.5	4.8
25	5	2024	16.2	23.2	4.4	4.0
26	5	2024	19.5	36.7	1.8	4.3
27	5	2024	17.5	38.5	1.0	3.5
28	5	2024	16.7	26.5	4.6	3.2
29	5	2024	5.5	25.9	3.9	5.7
30	5	2024	10.3	32.0	8.6	3.9
31	5	2024	14.4	24.8	8.4	3.8
1	6	2024	10.0	34.4	5.2	3.7
2	6	2024	17.7	28.1	4.1	5.0
3	6	2024	13.0	18.9	9.0	4.5
4	6	2024	9.8	17.0	9.0	4.2
5	6	2024	11.0	26.7	7.4	4.7
6	6	2024	10.0	26.2	0.6	5.5
7	6	2024	19.0	25.6	5.8	5.6
8	6	2024	10.0	17.8	1.8	3.8
9	6	2024	11.1	23.5	8.4	5.8
10	6	2024	11.5	24.2	2.7	4.2
11	6	2024	18.9	31.5	2.3	5.6
12	6	2024	9.5	28.5	3.4	5.5
13	6	2024	8.9	29.6	7.8	5.9
14	6	2024	14.3	29.0	5.9	3.8
15	6	2024	12.3	26.0	2.5	5.2
16	6	2024	5.6	27.9	9.6	3.6
17	6	2024	5.2	39.6	6.2	4.6
18	6	2024	14.3	33.5	8.7	5.9
19	6	2024	16.2	22.8	7.1	4.9
20	6	2024	10.6	26.7	2.4	5.5
21	6	2024	19.7	25.5	8.4	4.7
22	6	2024	17.2	23.0	7.8	5.7
23	6	2024	10.8	30.8	2.8	5.9
24	6	2024	19.4	28.5	8.0	5.6
25	6	2024	6.4	16.4	6.7	3.7
26	6	2024	6.8	26.5	4.4	4.0
27	6	2024	18.4	32.3	9.9	5.2
28	6	2024	10.5	36.8	0.4	4.9
29	6	2024	14.9	27.3	0.7	5.8
30	6	2024	5.3	10.9	0.3	4.0
1	7	2024	12.6	39.7	1.8	4.9
2	7	2024	11.3	17.0	9.3	5.6
3	7	2024	9.0	14.9	4.6	3.1
4	7	2024	9.9	36.9	3.3	6.0
5	7	2024	14.3	39.9	6.2	4.4
6	7	2024	16.2	23.0	8.6	5.9
7	7	2024	17.7	31.4	1.0	4.6
8	7	2024	15.0	21.4	8.0	4.3
9	7	2024	6.4	19.8	1.3	5.1
10	7	2024	17.3	34.8	8.1	4.9
11	7	2024	8.1	15.4	5.8	5.0
12	7	2024	12.4	26.6	7.1	4.5
13	7	2024	10.9	40.0	7.4	3.3
14	7	2024	12.6	39.3	7.4	3.2
15	7	2024	9.0	39.0	3.6	5.6
16	7	2024	17.0	38.2	7.8	3.3
17	7	2024	18.4	31.1	7.4	3.9
18	7	2024	5.7	22.1	0.1	5.0
19	7	2024	7.0	29.2	9.4	5.7
20	7	2024	13.5	23.5	0.6	5.5
21	7	2024	18.9	37.2	8.7	3.3
22	7	2024	14.4	36.1	9.2	3.1
23	7	2024	16.5	34.7	1.2	4.4
24	7	2024	11.0	26.7	9.9	5.7
25	7	2024	19.3	26.0	5.7	4.7
26	7	2024	8.6	24.5	8.1	4.4
27	7	2024	17.2	23.1	0.2	4.9
28	7	2024	18.6	35.7	6.0	3.5
29	7	2024	14.9	24.5	3.1	4.6
30	7	2024	15.6	35.6	4.5	5.1
31	7	2024	19.3	28.1	0.5	4.6
1	8	2024	7.9	30.4	8.0	4.7
2	8	2024	13.1	24.9	1.1	3.9
3	8	2024	19.3	35.0	5.4	5.5
4	8	2024	14.1	31.5	9.0	4.3
5	8	2024	7.1	12.5	9.3	4.2
6	8	2024	14.7	35.4	1.0	5.1
7	8	2024	9.5	15.6	0.2	3.7
8	8	2024	18.4	25.8	7.3	5.6
9	8	2024	14.8	29.3	9.5	4.9
10	8	2024	10.4	23.0	4.6	4.6
11	8	2024	19.0	26.2	3.1	5.7
12	8	2024	20.0	38.0	5.1	4.9
13	8	2024	12.9	20.6	6.5	4.2
14	8	2024	16.6	35.3	2.4	3.6
15	8	2024	6.6	29.4	7.4	3.7
16	8	2024	16.6	38.6	7.4	5.1
17	8	2024	6.6	32.8	0.7	4.1
18	8	2024	6.5	26.8	8.3	4.3
19	8	2024	19.2	30.3	8.9	3.2
20	8	2024	18.9	35.6	2.6	5.7
21	8	2024	9.6	39.7	8.6	5.9
22	8	2024	7.7	35.1	8.7	6.0
23	8	2024	11.3	17.6	5.6	5.8
24	8	2024	12.2	35.4	8.9	4.7
25	8	2024	11.4	16.7	7.3	5.3
26	8	2024	9.6	14.9	7.3	3.1
27	8	2024	10.7	28.5	8.3	3.2
28	8	2024	7.5	13.4	7.5	4.0
29	8	2024	11.2	24.7	9.4	5.0
30	8	2024	16.0	37.8	1.9	4.2
31	8	2024	7.3	39.6	7.9	3.2
1	9	2024	11.3	23.5	0.9	5.1
2	9	2024	14.4	31.3	5.1	3.7
3	9	2024	18.4	25.9	4.0	6.0
4	9	2024	12.9	29.4	9.5	3.9
5	9	2024	7.7	13.8	1.8	4.8
6	9	2024	8.8	36.7	6.6	4.5
7	9	2024	9.0	32.5	0.6	3.7
8	9	2024	7.5	28.0	1.9	4.1
9	9	2024	17.3	28.4	9.3	3.7
10	9	2024	16.3	22.7	8.9	5.9
11	9	2024	14.2	29.9	7.6	5.1
12	9	2024	14.0	39.8	0.4	4.7
13	9	2024	12.1	20.0	9.4	3.8
14	9	2024	12.1	31.5	1.6	3.6
15	9	2024	17.8	39.4	8.2	3.0
16	9	2024	16.8	31.9	9.7	4.8
17	9	2024	13.1	29.8	0.4	5.4
18	9	2024	11.6	20.9	4.0	3.2
19	9	2024	14.6	29.0	9.2	4.8
20	9	2024	13.6	33.5	1.4	5.5
21	9	2024	10.1	38.3	7.8	3.1
22	9	2024	16.8	28.8	9.9	3.2
23	9	2024	15.9	29.2	7.3	5.3
24	9	2024	18.4	38.9	0.1	4.9
25	9	2024	17.5	25.5	9.4	5.6
26	9	2024	17.5	36.4	1.8	5.0
27	9	2024	14.8	34.4	6.0	4.4
28	9	2024	16.1	21.7	3.8	4.9
29	9	2024	17.2	39.7	5.2	5.1
30	9	2024	7.4	39.6	3.0	3.8
1	10	2024	12.8	32.7	4.0	4.3
2	10	2024	19.1	33.2	7.7	5.9
3	10	2024	10.0	19.0	1.8	3.1
4	10	2024	7.8	22.2	9.0	4.7
5	10	2024	14.2	36.5	3.7	5.7
6	10	2024	16.2	33.5	2.7	3.7
7	10	2024	7.8	18.5	6.5	5.1
8	10	2024	12.9	33.1	6.8	4.3
9	10	2024	6.5	27.4	4.2	3.7
10	10	2024	19.9	30.0	2.5	4.5
11	10	2024	12.9	25.4	2.1	4.5
12	10	2024	19.1	25.6	0.4	5.8
13	10	2024	10.1	15.9	6.0	5.4
14	10	2024	10.3	35.3	8.8	4.1
15	10	2024	10.9	27.2	2.7	5.3
16	10	2024	16.4	22.9	0.8	3.4
17	10	2024	19.3	33.8	3.2	3.3
18	10	2024	15.1	33.6	3.8	4.9
19	10	2024	9.7	36.1	2.2	4.8
20	10	2024	5.2	29.8	4.9	3.9
21	10	2024	11.5	34.4	4.7	5.7
22	10	2024	16.6	37.1	7.3	4.7
23	10	2024	17.1	22.6	9.6	4.5
24	10	2024	10.2	24.8	6.2	3.2
25	10	2024	13.1	36.7	8.9	3.6
26	10	2024	14.8	27.5	2.0	5.7
27	10	2024	5.5	18.6	4.7	5.6
28	10	2024	13.6	37.2	4.0	3.7
29	10	2024	6.2	12.9	8.3	3.8
30	10	2024	14.4	34.3	2.3	4.7
31	10	2024	5.6	19.7	0.3	3.0
1	11	2024	17.3	29.1	8.4	3.3
2	11	2024	18.9	33.7	3.6	5.6
3	11	2024	15.9	28.6	3.1	4.7
4	11	2024	14.5	39.6	4.0	3.2
5	11	2024	11.0	35.1	7.9	4.8
6	11	2024	11.9	35.2	4.0	5.3
7	11	2024	15.3	29.8	3.4	5.4
8	11	2024	15.7	25.4	0.2	5.6
9	11	2024	18.1	24.7	8.7	5.3
10	11	2024	13.4	22.3	2.4	5.1
11	11	2024	19.3	25.3	0.6	4.2
12	11	2024	12.6	24.0	5.7	4.4
13	11	2024	7.6	36.3	8.3	5.1
14	11	2024	12.6	26.3	7.0	3.1
15	11	2024	11.7	22.0	3.3	3.4
16	11	2024	18.5	29.1	8.3	5.2
17	11	2024	8.2	29.3	7.5	3.5
18	11	2024	6.5	29.4	1.2	3.3
19	11	2024	17.7	32.8	7.8	4.1
20	11	2024	11.6	34.9	8.8	4.6
21	11	2024	8.9	29.5	8.3	3.1
22	11	2024	7.6	32.6	5.9	3.7
23	11	2024	11.9	19.6	8.1	3.1
24	11	2024	7.5	38.5	8.1	3.3
25	11	2024	18.4	27.5	1.8	4.6
26	11	2024	18.2	32.3	9.8	3.2
27	11	2024	5.6	32.8	2.0	4.3
28	11	2024	15.0	37.4	0.6	5.4
29	11	2024	15.6	33.1	2.5	5.8
30	11	2024	13.2	38.4	5.0	3.3
1	12	2024	17.2	27.5	2.4	6.0
2	12	2024	11.1	23.0	9.9	4.3
3	12	2024	8.0	35.8	7.8	5.3
4	12	2024	14.4	34.9	9.9	5.1
5	12	2024	13.7	20.8	9.9	4.4
6	12	2024	19.3	24.8	7.3	5.8
7	12	2024	16.0	26.3	0.6	5.3
8	12	2024	19.2	28.9	3.8	5.3
9	12	2024	16.7	26.1	0.3	5.2
10	12	2024	14.7	37.4	6.4	3.4
11	12	2024	5.4	29.0	6.6	4.6
12	12	2024	8.9	15.7	6.1	3.6
13	12	2024	9.5	20.8	2.5	5.9
14	12	2024	18.4	26.9	5.6	3.9
15	12	2024	6.4	28.1	4.7	4.4
16	12	2024	13.6	32.5	4.9	3.3
17	12	2024	15.0	28.5	9.2	3.3
18	12	2024	13.8	33.5	6.0	3.0
19	12	2024	12.3	27.8	6.8	5.5
20	12	2024	7.6	38.4	5.5	3.4
21	12	2024	11.8	29.1	3.9	3.7
22	12	2024	7.2	26.7	6.9	4.5
23	12	2024	13.4	30.4	4.3	3.1
24	12	2024	10.2	22.5	7.3	4.2
25	12	2024	19.9	39.2	6.1	5.8
26	12	2024	18.6	26.1	9.5	6.0
27	12	2024	8.4	29.4	5.4	4.8
28	12	2024	16.3	21.3	8.0	3.1
29	12	2024	11.7	30.8	8.2	3.4
30	12	2024	13.9	19.2	9.4	5.4
31	12	2024	11.5	18.8	5.0	5.5
1	1	2025	8.7	26.0	7.0	4.9
2	1	2025	8.5	26.0	1.6	4.1
3	1	2025	17.5	36.3	3.1	3.7
4	1	2025	17.6	30.7	5.5	4.3
5	1	2025	12.0	24.2	7.2	5.7
6	1	2025	7.4	20.9	5.7	5.0
7	1	2025	13.7	34.0	4.9	3.2
8	1	2025	5.2	33.9	3.7	4.9
9	1	2025	11.2	25.5	5.6	3.6
10	1	2025	5.1	31.4	8.2	4.7
11	1	2025	9.3	31.8	7.8	4.9
12	1	2025	8.5	29.3	6.6	3.9
13	1	2025	14.9	25.2	0.7	3.8
14	1	2025	15.2	32.6	4.9	4.7
15	1	2025	19.4	29.0	3.7	3.8
16	1	2025	18.9	25.5	3.4	5.7
17	1	2025	16.4	26.3	1.8	5.0
18	1	2025	5.0	35.5	5.2	3.5
19	1	2025	10.8	26.5	1.6	3.4
20	1	2025	5.0	29.2	0.7	6.0
21	1	2025	15.6	22.7	2.1	5.9
22	1	2025	13.7	33.7	1.0	4.5
23	1	2025	8.6	16.8	4.0	3.6
24	1	2025	10.5	20.0	0.7	5.6
25	1	2025	6.1	24.3	2.8	3.7
26	1	2025	19.0	30.5	5.4	4.8
27	1	2025	8.3	32.9	3.9	3.5
28	1	2025	7.9	19.0	6.0	5.5
29	1	2025	13.5	28.8	1.5	5.7
30	1	2025	9.4	14.4	9.1	3.7
31	1	2025	12.1	20.1	7.0	4.1
1	2	2025	8.3	14.6	3.2	3.2
2	2	2025	13.3	32.0	0.2	3.3
3	2	2025	8.2	35.4	6.7	4.0
4	2	2025	14.0	30.1	3.6	3.1
5	2	2025	9.5	31.9	6.8	3.8
6	2	2025	9.7	19.1	4.5	3.0
7	2	2025	19.6	33.1	5.2	4.5
8	2	2025	12.2	21.2	4.2	3.1
9	2	2025	10.2	30.6	9.9	3.1
10	2	2025	11.8	26.1	8.2	6.0
11	2	2025	14.7	37.3	9.8	4.8
12	2	2025	7.4	23.2	3.4	3.6
13	2	2025	8.7	24.8	3.1	5.0
14	2	2025	10.2	28.0	9.0	4.5
15	2	2025	8.6	29.8	8.2	4.2
16	2	2025	7.0	12.3	9.8	5.5
17	2	2025	7.7	27.6	3.2	3.6
18	2	2025	8.5	38.5	5.2	4.3
19	2	2025	13.0	23.7	2.6	4.4
20	2	2025	13.7	25.8	2.1	4.6
21	2	2025	7.0	33.7	1.7	4.2
22	2	2025	13.2	36.3	3.7	4.5
23	2	2025	13.6	32.4	5.6	5.6
24	2	2025	17.1	32.7	1.9	5.8
25	2	2025	13.8	24.8	5.9	5.3
26	2	2025	9.4	33.6	1.4	4.9
27	2	2025	17.4	34.0	7.0	4.8
28	2	2025	18.6	28.5	7.8	4.8
1	3	2025	11.0	39.4	7.1	3.6
2	3	2025	8.3	35.7	5.9	5.4
3	3	2025	14.7	22.7	5.1	5.0
4	3	2025	14.6	39.3	0.3	4.9
5	3	2025	7.0	26.6	4.6	4.3
6	3	2025	18.8	38.8	4.3	6.0
7	3	2025	15.2	22.0	2.6	5.8
8	3	2025	17.6	25.8	4.4	3.2
9	3	2025	8.9	22.1	7.5	5.2
10	3	2025	6.3	38.1	2.6	5.0
11	3	2025	17.3	25.4	9.5	6.0
12	3	2025	10.6	29.4	0.4	3.8
13	3	2025	7.2	19.8	9.1	4.7
14	3	2025	8.4	19.1	9.0	3.3
15	3	2025	14.1	27.1	5.8	5.8
16	3	2025	18.5	38.1	4.9	4.7
17	3	2025	13.9	28.7	1.4	4.0
18	3	2025	6.4	39.9	2.8	3.2
19	3	2025	19.3	32.5	1.3	5.9
20	3	2025	16.8	35.8	8.3	5.3
21	3	2025	7.9	13.8	5.5	3.6
22	3	2025	5.1	26.8	4.8	5.5
23	3	2025	5.9	21.6	6.3	5.4
24	3	2025	10.8	36.4	2.8	3.6
25	3	2025	19.4	30.5	7.2	5.8
26	3	2025	7.3	28.6	1.3	4.3
27	3	2025	5.4	38.9	2.7	5.8
28	3	2025	10.5	30.3	6.8	5.4
29	3	2025	15.6	30.8	4.7	5.9
30	3	2025	17.2	25.9	2.0	5.3
31	3	2025	8.2	21.4	8.9	4.3
1	4	2025	16.6	38.4	5.0	4.7
2	4	2025	10.7	27.5	1.8	3.2
3	4	2025	14.2	33.6	0.9	3.4
4	4	2025	12.0	33.4	2.3	5.9
5	4	2025	11.6	28.8	9.9	4.8
6	4	2025	11.9	24.4	1.6	4.6
7	4	2025	10.0	21.3	3.2	4.1
8	4	2025	16.4	32.9	6.9	4.5
9	4	2025	10.5	29.2	9.4	5.0
10	4	2025	6.5	40.0	5.7	5.6
11	4	2025	14.5	28.1	4.7	4.1
12	4	2025	14.5	39.1	4.8	3.1
13	4	2025	17.0	26.0	1.8	5.2
14	4	2025	12.4	21.7	6.6	3.8
15	4	2025	7.1	29.2	4.2	4.9
16	4	2025	12.9	39.2	8.6	3.0
17	4	2025	15.0	34.3	5.4	3.0
18	4	2025	15.7	38.2	0.1	5.2
19	4	2025	12.1	30.9	3.7	4.5
20	4	2025	10.8	19.9	0.3	3.9
21	4	2025	11.3	20.1	9.0	6.0
22	4	2025	9.3	14.9	2.8	5.1
23	4	2025	9.2	22.8	9.3	5.4
24	4	2025	13.5	23.6	3.0	4.2
25	4	2025	10.1	16.4	3.2	4.9
26	4	2025	12.5	32.0	2.8	3.6
27	4	2025	10.4	19.2	4.9	3.3
28	4	2025	11.3	20.9	7.8	4.1
29	4	2025	18.6	28.7	4.1	3.2
30	4	2025	6.4	25.8	9.7	5.9
1	5	2025	10.3	22.6	9.5	3.5
2	5	2025	16.7	37.1	1.6	3.5
3	5	2025	9.8	34.2	8.9	4.4
4	5	2025	18.6	31.8	2.5	3.6
5	5	2025	19.7	26.9	5.2	3.9
6	5	2025	14.4	30.6	7.2	3.1
7	5	2025	17.9	26.4	3.9	3.5
8	5	2025	17.8	34.0	3.7	5.1
9	5	2025	15.2	39.5	4.2	4.6
10	5	2025	7.4	31.9	3.4	4.9
11	5	2025	7.7	28.6	7.2	4.3
12	5	2025	19.0	37.3	0.1	3.2
13	5	2025	10.7	31.4	1.1	5.9
14	5	2025	14.4	36.8	7.8	4.3
15	5	2025	8.4	24.1	2.3	5.7
16	5	2025	14.0	22.5	7.3	4.9
17	5	2025	9.1	21.4	5.1	3.0
18	5	2025	9.3	26.0	5.9	4.2
19	5	2025	17.6	36.9	4.4	6.0
20	5	2025	18.0	34.3	9.0	3.1
21	5	2025	18.6	23.8	4.2	3.9
22	5	2025	14.2	38.5	8.6	5.6
23	5	2025	18.2	29.6	7.8	4.0
24	5	2025	9.7	37.5	3.0	3.6
25	5	2025	17.7	33.2	8.9	5.0
26	5	2025	19.4	32.2	3.8	5.4
27	5	2025	9.2	34.3	7.2	3.5
28	5	2025	15.4	39.2	4.2	4.1
29	5	2025	9.6	15.8	5.2	5.5
30	5	2025	6.8	35.3	1.6	4.1
31	5	2025	9.7	34.2	3.4	3.3
1	6	2025	6.8	37.6	1.4	4.0
2	6	2025	17.7	25.1	0.4	5.4
3	6	2025	15.6	37.4	3.0	4.3
4	6	2025	16.2	32.6	3.7	5.8
5	6	2025	7.6	24.2	5.7	4.1
6	6	2025	14.8	29.7	7.1	3.1
7	6	2025	14.2	32.8	1.9	5.4
8	6	2025	17.3	23.0	3.2	4.1
9	6	2025	11.8	19.7	4.1	4.7
10	6	2025	13.0	31.3	8.7	3.9
11	6	2025	13.8	28.8	6.9	4.8
12	6	2025	10.7	36.7	8.2	5.5
13	6	2025	7.5	16.7	6.2	3.4
14	6	2025	18.1	29.4	1.1	4.4
15	6	2025	13.0	28.6	3.2	4.9
16	6	2025	16.1	32.2	7.7	5.7
17	6	2025	7.1	14.8	9.2	3.7
18	6	2025	12.6	24.1	7.1	3.2
19	6	2025	12.7	32.3	5.6	4.4
20	6	2025	8.4	35.1	9.3	4.8
21	6	2025	8.7	30.0	7.5	3.6
22	6	2025	16.5	25.4	2.7	4.6
23	6	2025	12.1	24.0	4.5	3.6
24	6	2025	11.7	20.6	0.6	4.5
25	6	2025	12.2	31.7	10.0	5.5
26	6	2025	15.6	27.6	9.1	4.9
27	6	2025	15.4	26.2	9.6	5.7
28	6	2025	7.0	38.4	2.3	4.1
29	6	2025	7.8	33.4	4.5	5.0
30	6	2025	16.6	29.4	0.8	3.3
1	7	2025	14.9	21.2	1.5	4.3
2	7	2025	18.8	37.3	2.8	3.9
3	7	2025	7.4	39.1	2.3	4.4
4	7	2025	14.5	23.0	5.6	3.0
5	7	2025	8.4	28.0	1.5	5.6
6	7	2025	19.6	27.9	4.4	5.0
7	7	2025	7.3	35.9	3.4	4.8
8	7	2025	7.2	15.1	0.6	4.5
9	7	2025	6.8	31.5	2.7	5.2
10	7	2025	9.9	36.7	9.8	4.6
11	7	2025	7.4	25.1	5.9	5.5
12	7	2025	13.7	24.5	3.2	3.3
13	7	2025	10.0	26.7	3.4	5.5
14	7	2025	12.9	28.7	2.0	4.2
15	7	2025	18.8	24.7	2.1	6.0
16	7	2025	13.8	30.0	2.9	4.3
17	7	2025	8.4	36.1	3.5	5.0
18	7	2025	13.3	35.5	9.8	5.2
19	7	2025	11.6	29.6	5.5	3.5
20	7	2025	18.5	32.1	1.6	5.9
21	7	2025	14.4	27.5	7.4	3.4
22	7	2025	13.5	30.3	5.1	4.8
23	7	2025	6.0	30.1	7.0	5.0
24	7	2025	11.7	38.0	5.1	4.2
25	7	2025	15.0	25.1	9.3	3.7
26	7	2025	17.5	35.4	8.0	5.5
27	7	2025	15.4	26.1	1.5	4.2
28	7	2025	5.2	38.0	5.1	4.3
29	7	2025	19.7	26.6	8.7	3.2
30	7	2025	8.4	14.8	5.2	4.3
31	7	2025	17.9	24.2	5.9	5.6
1	8	2025	13.5	21.2	8.1	5.1
2	8	2025	12.8	35.0	2.3	5.3
3	8	2025	6.9	28.1	5.5	4.3
4	8	2025	9.0	29.6	8.3	5.7
5	8	2025	5.5	38.7	2.0	3.4
6	8	2025	9.8	29.4	9.9	5.3
7	8	2025	19.2	31.5	2.4	5.8
8	8	2025	10.3	27.5	0.8	5.1
9	8	2025	11.2	18.2	3.0	4.3
10	8	2025	19.4	33.4	7.3	4.9
11	8	2025	11.2	17.6	9.1	5.2
12	8	2025	7.9	24.7	2.5	4.7
13	8	2025	15.4	33.6	6.9	3.7
14	8	2025	16.8	22.9	1.8	4.7
15	8	2025	13.1	18.7	6.2	3.2
16	8	2025	19.6	35.9	5.0	4.7
17	8	2025	17.2	29.3	6.3	4.0
18	8	2025	7.0	29.6	9.0	3.6
19	8	2025	12.3	29.4	4.8	4.9
20	8	2025	10.4	30.7	4.3	5.4
21	8	2025	10.1	22.6	8.3	4.8
22	8	2025	10.9	36.3	3.5	3.0
23	8	2025	13.1	22.6	7.3	5.3
